Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flux(G1;kg/(m^2*s)),Regression Depth(G1;m),Web(G1;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
2.4687,56.24784,222952.36415,33.72313,0.00978,12.75,0.02835,71.7361,0.00516,0.00084,48907.15532,0.0
2.4688,56.24877,222959.04003,33.72414,0.00978,12.7463,0.02835,71.73525,0.00516,0.00084,48908.61975,0.0
2.4689,56.24971,222965.71602,33.72515,0.00978,12.74261,0.02835,71.7344,0.00516,0.00084,48910.0842,0.0
2.469,56.25065,222972.3921,33.72616,0.00978,12.73891,0.02835,71.73355,0.00516,0.00084,48911.54868,0.0
2.4691,56.25158,222979.06829,33.72717,0.00977,12.73522,0.02835,71.7327,0.00516,0.00084,48913.01318,0.0
2.4692,56.25252,222985.74459,33.72818,0.00977,12.73152,0.02835,71.73185,0.00516,0.00084,48914.4777,0.0
2.4693,56.25346,222992.42099,33.72919,0.00977,12.72783,0.02835,71.731,0.00516,0.00084,48915.94224,0.0
2.4694,56.25439,222999.09749,33.7302,0.00976,12.72413,0.02835,71.73015,0.00516,0.00084,48917.40681,0.0
2.4695,56.25533,223005.77409,33.73121,0.00976,12.72043,0.02835,71.7293,0.00516,0.00084,48918.8714,0.0
2.4696,56.25627,223012.4508,33.73222,0.00976,12.71674,0.02836,71.72845,0.00516,0.00084,48920.33601,0.0
2.4697,56.2572,223019.12761,33.73323,0.00976,12.71304,0.02836,71.7276,0.00516,0.00084,48921.80065,0.0
2.4698,56.25814,223025.80452,33.73424,0.00975,12.70934,0.02836,71.72675,0.00516,0.00084,48923.2653,0.0
2.4699,56.25908,223032.48154,33.73525,0.00975,12.70565,0.02836,71.7259,0.00516,0.00084,48924.72998,0.0
2.47,56.26001,223039.15866,33.73626,0.00975,12.70195,0.02836,71.72505,0.00517,0.00083,48926.19469,0.0
2.4701,56.26095,223045.83589,33.73727,0.00974,12.69825,0.02836,71.7242,0.00517,0.00083,48927.65941,0.0
2.4702,56.26188,223052.51322,33.73828,0.00974,12.69456,0.02836,71.72335,0.00517,0.00083,48929.12416,0.0
2.4703,56.26282,223059.19065,33.73929,0.00974,12.69086,0.02836,71.7225,0.00517,0.00083,48930.58893,0.0
2.4704,56.26376,223065.86818,33.7403,0.00974,12.68716,0.02836,71.72165,0.00517,0.00083,48932.05373,0.0
2.4705,56.26469,223072.54582,33.74131,0.00973,12.68346,0.02836,71.7208,0.00517,0.00083,48933.51854,0.0
2.4706,56.26563,223079.22356,33.74232,0.00973,12.67977,0.02836,71.71995,0.00517,0.00083,48934.98338,0.0
2.4707,56.26657,223085.90141,33.74333,0.00973,12.67607,0.02837,71.7191,0.00517,0.00083,48936.44824,0.0
2.4708,56.2675,223092.57936,33.74434,0.00972,12.67237,0.02837,71.71825,0.00517,0.00083,48937.91313,0.0
2.4709,56.26844,223099.25741,33.74535,0.00972,12.66867,0.02837,71.7174,0.00517,0.00083,48939.37804,0.0
2.471,56.26938,223105.93557,33.74636,0.00972,12.66497,0.02837,71.71655,0.00517,0.00083,48940.84297,0.0
2.4711,56.27031,223112.61382,33.74737,0.00972,12.66128,0.02837,71.7157,0.00517,0.00083,48942.30792,0.0
2.4712,56.27125,223119.29219,33.74838,0.00971,12.65758,0.02837,71.71485,0.00517,0.00083,48943.77289,0.0
2.4713,56.27219,223125.97065,33.74939,0.00971,12.65388,0.02837,71.714,0.00517,0.00083,48945.23789,0.0
2.4714,56.27312,223132.64922,33.7504,0.00971,12.65018,0.02837,71.71315,0.00517,0.00083,48946.70291,0.0
2.4715,56.27406,223139.32789,33.75141,0.0097,12.64648,0.02837,71.7123,0.00517,0.00083,48948.16796,0.0
2.4716,56.275,223146.00667,33.75242,0.0097,12.64278,0.02837,71.71145,0.00517,0.00083,48949.63302,0.0
2.4717,56.27593,223152.68555,33.75343,0.0097,12.63909,0.02837,71.7106,0.00517,0.00083,48951.09811,0.0
2.4718,56.27687,223159.36453,33.75444,0.0097,12.63539,0.02837,71.70975,0.00517,0.00083,48952.56322,0.0
2.4719,56.2778,223166.04362,33.75545,0.00969,12.63169,0.02838,71.7089,0.00517,0.00083,48954.02836,0.0
2.472,56.27874,223172.72281,33.75646,0.00969,12.62799,0.02838,71.70805,0.00517,0.00083,48955.49351,0.0
2.4721,56.27968,223179.4021,33.75747,0.00969,12.62429,0.02838,71.7072,0.00517,0.00083,48956.95869,0.0
2.4722,56.28061,223186.08149,33.75848,0.00968,12.62059,0.02838,71.70635,0.00517,0.00083,48958.42389,0.0
2.4723,56.28155,223192.76099,33.75949,0.00968,12.61689,0.02838,71.7055,0.00517,0.00083,48959.88912,0.0
2.4724,56.28249,223199.4406,33.7605,0.00968,12.61319,0.02838,71.70465,0.00517,0.00083,48961.35437,0.0
2.4725,56.28342,223206.1203,33.76151,0.00968,12.60949,0.02838,71.7038,0.00517,0.00083,48962.81964,0.0
2.4726,56.28436,223212.80011,33.76252,0.00967,12.60579,0.02838,71.70295,0.00517,0.00083,48964.28493,0.0
2.4727,56.2853,223219.48002,33.76353,0.00967,12.60209,0.02838,71.7021,0.00517,0.00083,48965.75024,0.0
2.4728,56.28623,223226.16004,33.76454,0.00967,12.59839,0.02838,71.70125,0.00517,0.00083,48967.21558,0.0
2.4729,56.28717,223232.84016,33.76555,0.00966,12.59469,0.02838,71.7004,0.00517,0.00083,48968.68094,0.0
2.473,56.28811,223239.52038,33.76656,0.00966,12.59099,0.02838,71.69955,0.00517,0.00083,48970.14633,0.0
2.4731,56.28904,223246.20071,33.76757,0.00966,12.58729,0.02839,71.6987,0.00517,0.00083,48971.61173,0.0
2.4732,56.28998,223252.88114,33.76858,0.00966,12.58359,0.02839,71.69785,0.00517,0.00083,48973.07716,0.0
2.4733,56.29092,223259.56167,33.76959,0.00965,12.57989,0.02839,71.697,0.00517,0.00083,48974.54261,0.0
2.4734,56.29185,223266.2423,33.7706,0.00965,12.57619,0.02839,71.69615,0.00517,0.00083,48976.00809,0.0
2.4735,56.29279,223272.92304,33.77162,0.00965,12.57249,0.02839,71.6953,0.00517,0.00083,48977.47358,0.0
2.4736,56.29373,223279.60389,33.77263,0.00964,12.56879,0.02839,71.69445,0.00517,0.00083,48978.9391,0.0
2.4737,56.29466,223286.28483,33.77364,0.00964,12.56509,0.02839,71.6936,0.00517,0.00083,48980.40464,0.0
2.4738,56.2956,223292.96588,33.77465,0.00964,12.56139,0.02839,71.69275,0.00517,0.00083,48981.87021,0.0
2.4739,56.29654,223299.64703,33.77566,0.00964,12.55769,0.02839,71.6919,0.00517,0.00083,48983.3358,0.0
2.474,56.29747,223306.32829,33.77667,0.00963,12.55398,0.02839,71.69105,0.00518,0.00082,48984.80141,0.0
2.4741,56.29841,223313.00965,33.77768,0.00963,12.55028,0.02839,71.6902,0.00518,0.00082,48986.26704,0.0
2.4742,56.29934,223319.69111,33.77869,0.00963,12.54658,0.02839,71.68935,0.00518,0.00082,48987.73269,0.0
2.4743,56.30028,223326.37268,33.7797,0.00962,12.54288,0.0284,71.6885,0.00518,0.00082,48989.19837,0.0
2.4744,56.30122,223333.05435,33.78071,0.00962,12.53918,0.0284,71.68765,0.00518,0.00082,48990.66407,0.0
2.4745,56.30215,223339.73612,33.78172,0.00962,12.53548,0.0284,71.6868,0.00518,0.00082,48992.1298,0.0
2.4746,56.30309,223346.41799,33.78273,0.00962,12.53177,0.0284,71.68595,0.00518,0.00082,48993.59554,0.0
2.4747,56.30403,223353.09997,33.78374,0.00961,12.52807,0.0284,71.6851,0.00518,0.00082,48995.06131,0.0
2.4748,56.30496,223359.78205,33.78475,0.00961,12.52437,0.0284,71.68425,0.00518,0.00082,48996.5271,0.0
2.4749,56.3059,223366.46424,33.78576,0.00961,12.52067,0.0284,71.6834,0.00518,0.00082,48997.99291,0.0
2.475,56.30684,223373.14653,33.78677,0.00961,12.51697,0.0284,71.68255,0.00518,0.00082,48999.45875,0.0
2.4751,56.30777,223379.82892,33.78779,0.0096,12.51326,0.0284,71.6817,0.00518,0.00082,49000.92461,0.0
2.4752,56.30871,223386.51141,33.7888,0.0096,12.50956,0.0284,71.68085,0.00518,0.00082,49002.39049,0.0
2.4753,56.30965,223393.19401,33.78981,0.0096,12.50586,0.0284,71.68,0.00518,0.00082,49003.8564,0.0
2.4754,56.31058,223399.87671,33.79082,0.00959,12.50215,0.02841,71.67915,0.00518,0.00082,49005.32232,0.0
2.4755,56.31152,223406.55952,33.79183,0.00959,12.49845,0.02841,71.6783,0.00518,0.00082,49006.78827,0.0
2.4756,56.31246,223413.24243,33.79284,0.00959,12.49475,0.02841,71.67745,0.00518,0.00082,49008.25425,0.0
2.4757,56.31339,223419.92544,33.79385,0.00959,12.49105,0.02841,71.6766,0.00518,0.00082,49009.72024,0.0
2.4758,56.31433,223426.60855,33.79486,0.00958,12.48734,0.02841,71.67576,0.00518,0.00082,49011.18626,0.0
2.4759,56.31527,223433.29177,33.79587,0.00958,12.48364,0.02841,71.67491,0.00518,0.00082,49012.6523,0.0
2.476,56.3162,223439.97509,33.79688,0.00958,12.47994,0.02841,71.67406,0.00518,0.00082,49014.11836,0.0
2.4761,56.31714,223446.65852,33.79789,0.00957,12.47623,0.02841,71.67321,0.00518,0.00082,49015.58445,0.0
2.4762,56.31808,223453.34205,33.7989,0.00957,12.47253,0.02841,71.67236,0.00518,0.00082,49017.05056,0.0
2.4763,56.31901,223460.02568,33.79992,0.00957,12.46882,0.02841,71.67151,0.00518,0.00082,49018.51669,0.0
2.4764,56.31995,223466.70941,33.80093,0.00957,12.46512,0.02841,71.67066,0.00518,0.00082,49019.98284,0.0
2.4765,56.32089,223473.39325,33.80194,0.00956,12.46142,0.02841,71.66981,0.00518,0.00082,49021.44902,0.0
2.4766,56.32182,223480.07719,33.80295,0.00956,12.45771,0.02842,71.66896,0.00518,0.00082,49022.91522,0.0
2.4767,56.32276,223486.76123,33.80396,0.00956,12.45401,0.02842,71.66811,0.00518,0.00082,49024.38144,0.0
2.4768,56.3237,223493.44538,33.80497,0.00955,12.4503,0.02842,71.66726,0.00518,0.00082,49025.84768,0.0
2.4769,56.32463,223500.12963,33.80598,0.00955,12.4466,0.02842,71.66641,0.00518,0.00082,49027.31395,0.0
2.477,56.32557,223506.81398,33.80699,0.00955,12.44289,0.02842,71.66556,0.00518,0.00082,49028.78024,0.0
2.4771,56.32651,223513.49844,33.808,0.00955,12.43919,0.02842,71.66471,0.00518,0.00082,49030.24655,0.0
2.4772,56.32744,223520.183,33.80901,0.00954,12.43548,0.02842,71.66386,0.00518,0.00082,49031.71289,0.0
2.4773,56.32838,223526.86766,33.81003,0.00954,12.43178,0.02842,71.66301,0.00518,0.00082,49033.17924,0.0
2.4774,56.32931,223533.55243,33.81104,0.00954,12.42807,0.02842,71.66216,0.00518,0.00082,49034.64562,0.0
2.4775,56.33025,223540.2373,33.81205,0.00953,12.42437,0.02842,71.66131,0.00518,0.00082,49036.11203,0.0
2.4776,56.33119,223546.92227,33.81306,0.00953,12.42066,0.02842,71.66046,0.00518,0.00082,49037.57845,0.0
2.4777,56.33212,223553.60735,33.81407,0.00953,12.41696,0.02842,71.65961,0.00518,0.00082,49039.0449,0.0
2.4778,56.33306,223560.29253,33.81508,0.00953,12.41325,0.02843,71.65876,0.00518,0.00082,49040.51137,0.0
2.4779,56.334,223566.97781,33.81609,0.00952,12.40955,0.02843,71.65791,0.00518,0.00082,49041.97786,0.0
2.478,56.33493,223573.66319,33.8171,0.00952,12.40584,0.02843,71.65707,0.00519,0.00081,49043.44438,0.0
2.4781,56.33587,223580.34868,33.81812,0.00952,12.40214,0.02843,71.65622,0.00519,0.00081,49044.91092,0.0
2.4782,56.33681,223587.03428,33.81913,0.00951,12.39843,0.02843,71.65537,0.00519,0.00081,49046.37748,0.0
2.4783,56.33774,223593.71997,33.82014,0.00951,12.39472,0.02843,71.65452,0.00519,0.00081,49047.84406,0.0
2.4784,56.33868,223600.40577,33.82115,0.00951,12.39102,0.02843,71.65367,0.00519,0.00081,49049.31067,0.0
2.4785,56.33962,223607.09167,33.82216,0.00951,12.38731,0.02843,71.65282,0.00519,0.00081,49050.7773,0.0
2.4786,56.34055,223613.77768,33.82317,0.0095,12.38361,0.02843,71.65197,0.00519,0.00081,49052.24395,0.0
2.4787,56.34149,223620.46378,33.82418,0.0095,12.3799,0.02843,71.65112,0.00519,0.00081,49053.71062,0.0
2.4788,56.34243,223627.14999,33.82519,0.0095,12.37619,0.02843,71.65027,0.00519,0.00081,49055.17732,0.0
2.4789,56.34336,223633.83631,33.82621,0.00949,12.37249,0.02843,71.64942,0.00519,0.00081,49056.64404,0.0
2.479,56.3443,223640.52273,33.82722,0.00949,12.36878,0.02844,71.64857,0.00519,0.00081,49058.11078,0.0
2.4791,56.34524,223647.20925,33.82823,0.00949,12.36507,0.02844,71.64772,0.00519,0.00081,49059.57755,0.0
2.4792,56.34617,223653.89587,33.82924,0.00949,12.36136,0.02844,71.64687,0.00519,0.00081,49061.04434,0.0
2.4793,56.34711,223660.5826,33.83025,0.00948,12.35766,0.02844,71.64602,0.00519,0.00081,49062.51115,0.0
2.4794,56.34805,223667.26943,33.83126,0.00948,12.35395,0.02844,71.64517,0.00519,0.00081,49063.97798,0.0
2.4795,56.34898,223673.95636,33.83227,0.00948,12.35024,0.02844,71.64432,0.00519,0.00081,49065.44483,0.0
2.4796,56.34992,223680.6434,33.83329,0.00947,12.34654,0.02844,71.64347,0.00519,0.00081,49066.91171,0.0
2.4797,56.35086,223687.33053,33.8343,0.00947,12.34283,0.02844,71.64263,0.00519,0.00081,49068.37861,0.0
2.4798,56.35179,223694.01778,33.83531,0.00947,12.33912,0.02844,71.64178,0.00519,0.00081,49069.84554,0.0
2.4799,56.35273,223700.70512,33.83632,0.00947,12.33541,0.02844,71.64093,0.00519,0.00081,49071.31248,0.0
2.48,56.35367,223707.39257,33.83733,0.00946,12.3317,0.02844,71.64008,0.00519,0.00081,49072.77945,0.0
2.4801,56.3546,223714.08012,33.83834,0.00946,12.328,0.02845,71.63923,0.00519,0.00081,49074.24644,0.0
2.4802,56.35554,223720.76778,33.83935,0.00946,12.32429,0.02845,71.63838,0.00519,0.00081,49075.71346,0.0
2.4803,56.35648,223727.45554,33.84037,0.00945,12.32058,0.02845,71.63753,0.00519,0.00081,49077.18049,0.0
2.4804,56.35741,223734.1434,33.84138,0.00945,12.31687,0.02845,71.63668,0.00519,0.00081,49078.64755,0.0
2.4805,56.35835,223740.83136,33.84239,0.00945,12.31316,0.02845,71.63583,0.00519,0.00081,49080.11463,0.0
2.4806,56.35929,223747.51943,33.8434,0.00945,12.30945,0.02845,71.63498,0.00519,0.00081,49081.58174,0.0
2.4807,56.36022,223754.2076,33.84441,0.00944,12.30575,0.02845,71.63413,0.00519,0.00081,49083.04886,0.0
2.4808,56.36116,223760.89587,33.84542,0.00944,12.30204,0.02845,71.63328,0.00519,0.00081,49084.51601,0.0
2.4809,56.3621,223767.58425,33.84644,0.00944,12.29833,0.02845,71.63243,0.00519,0.00081,49085.98318,0.0
2.481,56.36303,223774.27273,33.84745,0.00943,12.29462,0.02845,71.63158,0.00519,0.00081,49087.45038,0.0
2.4811,56.36397,223780.96132,33.84846,0.00943,12.29091,0.02845,71.63074,0.00519,0.00081,49088.9176,0.0
2.4812,56.36491,223787.65,33.84947,0.00943,12.2872,0.02845,71.62989,0.00519,0.00081,49090.38484,0.0
2.4813,56.36584,223794.33879,33.85048,0.00943,12.28349,0.02846,71.62904,0.00519,0.00081,49091.8521,0.0
2.4814,56.36678,223801.02768,33.85149,0.00942,12.27978,0.02846,71.62819,0.00519,0.00081,49093.31938,0.0
2.4815,56.36772,223807.71668,33.85251,0.00942,12.27607,0.02846,71.62734,0.00519,0.00081,49094.78669,0.0
2.4816,56.36865,223814.40578,33.85352,0.00942,12.27236,0.02846,71.62649,0.00519,0.00081,49096.25402,0.0
2.4817,56.36959,223821.09498,33.85453,0.00941,12.26865,0.02846,71.62564,0.00519,0.00081,49097.72138,0.0
2.4818,56.37053,223827.78428,33.85554,0.00941,12.26494,0.02846,71.62479,0.00519,0.00081,49099.18875,0.0
2.4819,56.37146,223834.47369,33.85655,0.00941,12.26123,0.02846,71.62394,0.00519,0.00081,49100.65615,0.0
2.482,56.3724,223841.1632,33.85757,0.00941,12.25752,0.02846,71.62309,0.0052,0.0008,49102.12357,0.0
2.4821,56.37334,223847.85282,33.85858,0.0094,12.25381,0.02846,71.62224,0.0052,0.0008,49103.59101,0.0
2.4822,56.37427,223854.54253,33.85959,0.0094,12.2501,0.02846,71.62139,0.0052,0.0008,49105.05848,0.0
2.4823,56.37521,223861.23235,33.8606,0.0094,12.24639,0.02846,71.62055,0.0052,0.0008,49106.52597,0.0
2.4824,56.37615,223867.92228,33.86161,0.00939,12.24268,0.02846,71.6197,0.0052,0.0008,49107.99348,0.0
2.4825,56.37708,223874.6123,33.86262,0.00939,12.23897,0.02847,71.61885,0.0052,0.0008,49109.46101,0.0
2.4826,56.37802,223881.30243,33.86364,0.00939,12.23526,0.02847,71.618,0.0052,0.0008,49110.92857,0.0
2.4827,56.37896,223887.99266,33.86465,0.00939,12.23155,0.02847,71.61715,0.0052,0.0008,49112.39615,0.0
2.4828,56.37989,223894.683,33.86566,0.00938,12.22784,0.02847,71.6163,0.0052,0.0008,49113.86375,0.0
2.4829,56.38083,223901.37344,33.86667,0.00938,12.22413,0.02847,71.61545,0.0052,0.0008,49115.33138,0.0
2.483,56.38177,223908.06398,33.86768,0.00938,12.22042,0.02847,71.6146,0.0052,0.0008,49116.79902,0.0
2.4831,56.3827,223914.75463,33.8687,0.00937,12.2167,0.02847,71.61375,0.0052,0.0008,49118.26669,0.0
2.4832,56.38364,223921.44537,33.86971,0.00937,12.21299,0.02847,71.6129,0.0052,0.0008,49119.73438,0.0
2.4833,56.38458,223928.13622,33.87072,0.00937,12.20928,0.02847,71.61205,0.0052,0.0008,49121.2021,0.0
2.4834,56.38551,223934.82718,33.87173,0.00937,12.20557,0.02847,71.61121,0.0052,0.0008,49122.66984,0.0
2.4835,56.38645,223941.51823,33.87274,0.00936,12.20186,0.02847,71.61036,0.0052,0.0008,49124.1376,0.0
2.4836,56.38739,223948.20939,33.87376,0.00936,12.19815,0.02847,71.60951,0.0052,0.0008,49125.60538,0.0
2.4837,56.38832,223954.90066,33.87477,0.00936,12.19443,0.02848,71.60866,0.0052,0.0008,49127.07318,0.0
2.4838,56.38926,223961.59202,33.87578,0.00935,12.19072,0.02848,71.60781,0.0052,0.0008,49128.54101,0.0
2.4839,56.3902,223968.28349,33.87679,0.00935,12.18701,0.02848,71.60696,0.0052,0.0008,49130.00886,0.0
2.484,56.39114,223974.97506,33.87781,0.00935,12.1833,0.02848,71.60611,0.0052,0.0008,49131.47674,0.0
2.4841,56.39207,223981.66674,33.87882,0.00935,12.17958,0.02848,71.60526,0.0052,0.0008,49132.94463,0.0
2.4842,56.39301,223988.35852,33.87983,0.00934,12.17587,0.02848,71.60441,0.0052,0.0008,49134.41255,0.0
2.4843,56.39395,223995.0504,33.88084,0.00934,12.17216,0.02848,71.60356,0.0052,0.0008,49135.88049,0.0
2.4844,56.39488,224001.74238,33.88185,0.00934,12.16845,0.02848,71.60272,0.0052,0.0008,49137.34845,0.0
2.4845,56.39582,224008.43447,33.88287,0.00933,12.16473,0.02848,71.60187,0.0052,0.0008,49138.81644,0.0
2.4846,56.39676,224015.12666,33.88388,0.00933,12.16102,0.02848,71.60102,0.0052,0.0008,49140.28445,0.0
2.4847,56.39769,224021.81895,33.88489,0.00933,12.15731,0.02848,71.60017,0.0052,0.0008,49141.75248,0.0
2.4848,56.39863,224028.51135,33.8859,0.00933,12.15359,0.02848,71.59932,0.0052,0.0008,49143.22053,0.0
2.4849,56.39957,224035.20385,33.88692,0.00932,12.14988,0.02849,71.59847,0.0052,0.0008,49144.68861,0.0
2.485,56.4005,224041.89645,33.88793,0.00932,12.14617,0.02849,71.59762,0.0052,0.0008,49146.15671,0.0
2.4851,56.40144,224048.58915,33.88894,0.00932,12.14245,0.02849,71.59677,0.0052,0.0008,49147.62483,0.0
2.4852,56.40238,224055.28196,33.88995,0.00931,12.13874,0.02849,71.59592,0.0052,0.0008,49149.09297,0.0
2.4853,56.40331,224061.97487,33.89096,0.00931,12.13503,0.02849,71.59507,0.0052,0.0008,49150.56114,0.0
2.4854,56.40425,224068.66789,33.89198,0.00931,12.13131,0.02849,71.59423,0.0052,0.0008,49152.02933,0.0
2.4855,56.40519,224075.361,33.89299,0.00931,12.1276,0.02849,71.59338,0.0052,0.0008,49153.49754,0.0
2.4856,56.40612,224082.05422,33.894,0.0093,12.12388,0.02849,71.59253,0.0052,0.0008,49154.96578,0.0
2.4857,56.40706,224088.74755,33.89501,0.0093,12.12017,0.02849,71.59168,0.0052,0.0008,49156.43403,0.0
2.4858,56.408,224095.44097,33.89603,0.0093,12.11645,0.02849,71.59083,0.0052,0.0008,49157.90231,0.0
2.4859,56.40893,224102.1345,33.89704,0.0093,12.11274,0.02849,71.58998,0.0052,0.0008,49159.37061,0.0
2.486,56.40987,224108.82813,33.89805,0.00929,12.10903,0.0285,71.58913,0.00521,0.00079,49160.83894,0.0
2.4861,56.41081,224115.52187,33.89906,0.00929,12.10531,0.0285,71.58828,0.00521,0.00079,49162.30729,0.0
2.4862,56.41174,224122.21571,33.90008,0.00929,12.1016,0.0285,71.58743,0.00521,0.00079,49163.77566,0.0
2.4863,56.41268,224128.90965,33.90109,0.00928,12.09788,0.0285,71.58659,0.00521,0.00079,49165.24405,0.0
2.4864,56.41362,224135.60369,33.9021,0.00928,12.09417,0.0285,71.58574,0.00521,0.00079,49166.71246,0.0
2.4865,56.41455,224142.29784,33.90311,0.00928,12.09045,0.0285,71.58489,0.00521,0.00079,49168.1809,0.0
2.4866,56.41549,224148.99209,33.90413,0.00928,12.08674,0.0285,71.58404,0.00521,0.00079,49169.64936,0.0
2.4867,56.41643,224155.68644,33.90514,0.00927,12.08302,0.0285,71.58319,0.00521,0.00079,49171.11785,0.0
2.4868,56.41736,224162.38089,33.90615,0.00927,12.0793,0.0285,71.58234,0.00521,0.00079,49172.58635,0.0
2.4869,56.4183,224169.07545,33.90716,0.00927,12.07559,0.0285,71.58149,0.00521,0.00079,49174.05488,0.0
2.487,56.41924,224175.77011,33.90818,0.00926,12.07187,0.0285,71.58064,0.00521,0.00079,49175.52343,0.0
2.4871,56.42018,224182.46488,33.90919,0.00926,12.06816,0.0285,71.5798,0.00521,0.00079,49176.992,0.0
2.4872,56.42111,224189.15975,33.9102,0.00926,12.06444,0.02851,71.57895,0.00521,0.00079,49178.4606,0.0
2.4873,56.42205,224195.85472,33.91122,0.00926,12.06073,0.02851,71.5781,0.00521,0.00079,49179.92922,0.0
2.4874,56.42299,224202.54979,33.91223,0.00925,12.05701,0.02851,71.57725,0.00521,0.00079,49181.39786,0.0
2.4875,56.42392,224209.24496,33.91324,0.00925,12.05329,0.02851,71.5764,0.00521,0.00079,49182.86652,0.0
2.4876,56.42486,224215.94024,33.91425,0.00925,12.04958,0.02851,71.57555,0.00521,0.00079,49184.33521,0.0
2.4877,56.4258,224222.63563,33.91527,0.00924,12.04586,0.02851,71.5747,0.00521,0.00079,49185.80392,0.0
2.4878,56.42673,224229.33111,33.91628,0.00924,12.04214,0.02851,71.57385,0.00521,0.00079,49187.27265,0.0
2.4879,56.42767,224236.0267,33.91729,0.00924,12.03843,0.02851,71.57301,0.00521,0.00079,49188.7414,0.0
2.488,56.42861,224242.72239,33.9183,0.00924,12.03471,0.02851,71.57216,0.00521,0.00079,49190.21018,0.0
2.4881,56.42954,224249.41818,33.91932,0.00923,12.03099,0.02851,71.57131,0.00521,0.00079,49191.67898,0.0
2.4882,56.43048,224256.11408,33.92033,0.00923,12.02728,0.02851,71.57046,0.00521,0.00079,49193.1478,0.0
2.4883,56.43142,224262.81008,33.92134,0.00923,12.02356,0.02851,71.56961,0.00521,0.00079,49194.61664,0.0
2.4884,56.43235,224269.50618,33.92236,0.00922,12.01984,0.02852,71.56876,0.00521,0.00079,49196.08551,0.0
2.4885,56.43329,224276.20239,33.92337,0.00922,12.01612,0.02852,71.56791,0.00521,0.00079,49197.5544,0.0
2.4886,56.43423,224282.89869,33.92438,0.00922,12.01241,0.02852,71.56707,0.00521,0.00079,49199.02331,0.0
2.4887,56.43516,224289.5951,33.92539,0.00922,12.00869,0.02852,71.56622,0.00521,0.00079,49200.49225,0.0
2.4888,56.4361,224296.29162,33.92641,0.00921,12.00497,0.02852,71.56537,0.00521,0.00079,49201.9612,0.0
2.4889,56.43704,224302.98823,33.92742,0.00921,12.00125,0.02852,71.56452,0.00521,0.00079,49203.43018,0.0
2.489,56.43797,224309.68495,33.92843,0.00921,11.99754,0.02852,71.56367,0.00521,0.00079,49204.89918,0.0
2.4891,56.43891,224316.38178,33.92945,0.0092,11.99382,0.02852,71.56282,0.00521,0.00079,49206.36821,0.0
2.4892,56.43985,224323.0787,33.93046,0.0092,11.9901,0.02852,71.56197,0.00521,0.00079,49207.83726,0.0
2.4893,56.44079,224329.77573,33.93147,0.0092,11.98638,0.02852,71.56112,0.00521,0.00079,49209.30633,0.0
2.4894,56.44172,224336.47286,33.93248,0.0092,11.98266,0.02852,71.56028,0.00521,0.00079,49210.77542,0.0
2.4895,56.44266,224343.1701,33.9335,0.00919,11.97895,0.02853,71.55943,0.00521,0.00079,49212.24453,0.0
2.4896,56.4436,224349.86743,33.93451,0.00919,11.97523,0.02853,71.55858,0.00521,0.00079,49213.71367,0.0
2.4897,56.44453,224356.56487,33.93552,0.00919,11.97151,0.02853,71.55773,0.00521,0.00079,49215.18283,0.0
2.4898,56.44547,224363.26241,33.93654,0.00918,11.96779,0.02853,71.55688,0.00521,0.00079,49216.65201,0.0
